gvkey,iid,efffrom,effthru,itemvalue,conml
009320,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SFN.,SFN Cos Inc
009351,01,1986-12-14 00:00:00.000000,2006-11-29 00:00:00.000000,SAFC,Safeco Corp
009351,01,2006-11-30 00:00:00.000000,2008-09-22 00:00:00.000000,SAF,Safeco Corp
009351,01,2008-09-23 00:00:00.000000,2900-01-01 00:00:00.000000,SAF.3,Safeco Corp
009357,01,1986-12-14 00:00:00.000000,1998-06-30 00:00:00.000000,SK,Safety-Kleen Corp-Old
009357,01,1998-07-01 00:00:00.000000,2900-01-01 00:00:00.000000,SK.1,Safety-Kleen Corp-Old
009359,01,1986-12-14 00:00:00.000000,1987-11-29 00:00:00.000000,SA,Safeway Inc
009359,01,1987-11-30 00:00:00.000000,1989-09-28 00:00:00.000000,4706B,Safeway Inc
009359,01,1989-09-29 00:00:00.000000,1990-05-02 00:00:00.000000,4706C,Safeway Inc
009359,01,1990-05-03 00:00:00.000000,2900-01-01 00:00:00.000000,SWY,Safeway Inc
009369,01,1987-04-30 00:00:00.000000,2008-10-02 00:00:00.000000,SJO,St Joe Minerals Corp
009369,01,2008-10-03 00:00:00.000000,2900-01-01 00:00:00.000000,SJO.1,St Joe Minerals Corp
009372,01,1986-12-14 00:00:00.000000,1996-12-02 00:00:00.000000,STJM,St. Jude Medical Inc.
009372,01,1996-12-03 00:00:00.000000,2900-01-01 00:00:00.000000,STJ,St. Jude Medical Inc.
009377,01,1987-04-30 00:00:00.000000,1988-10-30 00:00:00.000000,FN,St Louis-San Francisco Railway
009377,01,1988-10-31 00:00:00.000000,2900-01-01 00:00:00.000000,FN.1,St Louis-San Francisco Railway
009380,01,1986-12-14 00:00:00.000000,1991-10-31 00:00:00.000000,STPL,St. Paul Companies Inc (The)
009380,01,1991-11-01 00:00:00.000000,1992-04-30 00:00:00.000000,SPK,St. Paul Companies Inc (The)
009380,01,1992-05-01 00:00:00.000000,2004-04-01 00:00:00.000000,SPC,St. Paul Companies Inc (The)
009380,01,2004-04-02 00:00:00.000000,2004-04-30 00:00:00.000000,STA,St. Paul Companies Inc (The)
009380,01,2004-05-01 00:00:00.000000,2005-05-01 00:00:00.000000,SPC,St. Paul Companies Inc (The)
009380,01,2005-05-02 00:00:00.000000,2008-12-18 00:00:00.000000,SPC.1,St. Paul Companies Inc (The)
009380,01,2008-12-19 00:00:00.000000,2900-01-01 00:00:00.000000,SPC.2,St. Paul Companies Inc (The)
009381,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,SRT,St Regis Corp
009381,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SRT.1,St Regis Corp
009395,01,1987-04-30 00:00:00.000000,1987-12-30 00:00:00.000000,SAA,Sanders Associates Inc
009395,01,1987-12-31 00:00:00.000000,1991-01-23 00:00:00.000000,SAA.,Sanders Associates Inc
009395,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SAA.1.,Sanders Associates Inc
009404,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,SFF,Santa Fe Industries
009404,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SFF.2,Santa Fe Industries
009405,01,1987-04-30 00:00:00.000000,1988-09-29 00:00:00.000000,SAF,Santa Fe International
009405,01,1988-09-30 00:00:00.000000,1991-01-23 00:00:00.000000,SAF.,Santa Fe International
009405,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SAF.2,Santa Fe International
009406,01,1986-12-14 00:00:00.000000,1990-07-10 00:00:00.000000,4027A,Santa Fe Snyder Corp
009406,01,1990-07-11 00:00:00.000000,1999-05-04 00:00:00.000000,SFR,Santa Fe Snyder Corp
009406,01,1999-05-05 00:00:00.000000,2014-08-26 00:00:00.000000,SFS,Santa Fe Snyder Corp
009406,01,2014-08-27 00:00:00.000000,2900-01-01 00:00:00.000000,SFS.1,Santa Fe Snyder Corp
009408,01,1986-12-14 00:00:00.000000,1999-06-06 00:00:00.000000,SFX,Santa Fe Pacific Corp
009408,01,1999-06-07 00:00:00.000000,2000-12-20 00:00:00.000000,SFX.1,Santa Fe Pacific Corp
009408,01,2000-12-21 00:00:00.000000,2900-01-01 00:00:00.000000,SFX.2,Santa Fe Pacific Corp
009411,01,1986-12-14 00:00:00.000000,2012-06-28 00:00:00.000000,SLE,Hillshire Brands Co
009411,01,2012-06-29 00:00:00.000000,2900-01-01 00:00:00.000000,HSH,Hillshire Brands Co
009445,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SCG,SCANA Corp
009451,01,1987-04-30 00:00:00.000000,1990-03-29 00:00:00.000000,SFR,Schaefer (F&M) Corp
009451,01,1990-03-30 00:00:00.000000,1991-01-23 00:00:00.000000,SFR.,Schaefer (F&M) Corp
009451,01,1998-05-01 00:00:00.000000,1998-05-06 00:00:00.000000,SFR.2,Schaefer (F&M) Corp
009451,01,1998-05-07 00:00:00.000000,2900-01-01 00:00:00.000000,SFR.1,Schaefer (F&M) Corp
009456,01,1988-09-08 00:00:00.000000,1990-08-23 00:00:00.000000,SH.,Schenley Industries Inc
009456,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SH.1,Schenley Industries Inc
009459,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SGP,Schering-Plough
009463,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,SLZ,Schlitz (Jos.) Brewing Co
009463,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SLZ.,Schlitz (Jos.) Brewing Co
009465,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SLB,Schlumberger Ltd
009483,01,1986-12-14 00:00:00.000000,2008-10-02 00:00:00.000000,SFA,Scientific-Atlanta Inc
009483,01,2008-10-03 00:00:00.000000,2900-01-01 00:00:00.000000,SFA.1,Scientific-Atlanta Inc
009487,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SDS.1,Scientific Data Systems Inc
009514,01,1986-12-14 00:00:00.000000,1998-06-24 00:00:00.000000,SPP,Scott Paper Co
009514,01,1998-06-25 00:00:00.000000,1999-01-18 00:00:00.000000,SPP.,Scott Paper Co
009514,01,1999-01-19 00:00:00.000000,2000-12-20 00:00:00.000000,SPP.1,Scott Paper Co
009514,01,2000-12-21 00:00:00.000000,2008-12-31 00:00:00.000000,SPP.2,Scott Paper Co
009514,01,2009-01-01 00:00:00.000000,2900-01-01 00:00:00.000000,SPP.3,Scott Paper Co
009523,01,1987-04-30 00:00:00.000000,1989-08-30 00:00:00.000000,SCO,Scovill Inc
009523,01,1989-08-31 00:00:00.000000,1991-01-23 00:00:00.000000,SCO.,Scovill Inc
009523,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SCO.1,Scovill Inc
009545,01,1986-12-14 00:00:00.000000,1994-12-08 00:00:00.000000,SGAT,Seagate Technology-Old
009545,01,1994-12-09 00:00:00.000000,2001-01-31 00:00:00.000000,SEG,Seagate Technology-Old
009545,01,2001-02-01 00:00:00.000000,2011-03-22 00:00:00.000000,SEG.,Seagate Technology-Old
009545,01,2011-03-23 00:00:00.000000,2900-01-01 00:00:00.000000,SEG.2,Seagate Technology-Old
009548,01,1986-12-14 00:00:00.000000,2004-02-01 00:00:00.000000,VO,Seagram Co Ltd (The)
009548,01,2004-02-02 00:00:00.000000,2007-09-20 00:00:00.000000,VO.2,Seagram Co Ltd (The)
009548,01,2007-09-21 00:00:00.000000,2900-01-01 00:00:00.000000,VO.3,Seagram Co Ltd (The)
009555,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SEE,Sealed Air Corp
009556,01,1986-12-14 00:00:00.000000,1998-10-06 00:00:00.000000,SPW,SPX Corp-Old
009556,01,1998-10-07 00:00:00.000000,2008-06-25 00:00:00.000000,SPW.1,SPX Corp-Old
009556,01,2008-06-26 00:00:00.000000,2900-01-01 00:00:00.000000,SPW.2,SPX Corp-Old
009560,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,SRL.,Searle (GD) & Co
009560,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SRL.2,Searle (GD) & Co
009563,01,1986-12-14 00:00:00.000000,2005-08-11 00:00:00.000000,S,Sears Roebuck & Co
009563,01,2005-08-12 00:00:00.000000,2900-01-01 00:00:00.000000,S.1,Sears Roebuck & Co
009577,01,1986-12-14 00:00:00.000000,1992-04-30 00:00:00.000000,SPC,Security Pacific Corp
009577,01,1992-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,7448B,Security Pacific Corp
009581,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,SED,Sedco Inc
009581,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SED.1,Sedco Inc
009611,01,1986-12-14 00:00:00.000000,2004-08-26 00:00:00.000000,SRV,Service Corp International
009611,01,2004-08-27 00:00:00.000000,2900-01-01 00:00:00.000000,SCI,Service Corp International
009618,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,SVM.,Servomation Corp
009618,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SVM.1,Servomation Corp
009625,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,2890A,745 Property Investments
009635,01,1986-12-14 00:00:00.000000,1997-09-18 00:00:00.000000,SMED,Shared Medical Systems Corp
009635,01,1997-09-19 00:00:00.000000,2008-03-12 00:00:00.000000,SMS,Shared Medical Systems Corp
009635,01,2008-03-13 00:00:00.000000,2008-12-31 00:00:00.000000,SMS.1,Shared Medical Systems Corp
009635,01,2009-01-01 00:00:00.000000,2900-01-01 00:00:00.000000,SMS.2,Shared Medical Systems Corp
009653,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,4108A,Shell Oil Co
009656,02,1987-04-30 00:00:00.000000,1988-04-28 00:00:00.000000,SHG,Sheller-Globe Corp
009656,02,1988-04-29 00:00:00.000000,1989-09-28 00:00:00.000000,4969B,Sheller-Globe Corp
009656,02,1989-09-29 00:00:00.000000,2900-01-01 00:00:00.000000,4969C,Sheller-Globe Corp
009667,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SHW,Sherwin-Williams Co (The)
009673,01,1986-12-14 00:00:00.000000,1988-08-17 00:00:00.000000,SHON,Shoney's Inc
009673,01,1988-08-18 00:00:00.000000,1989-04-12 00:00:00.000000,SHONC,Shoney's Inc
009673,01,1989-04-13 00:00:00.000000,2000-07-12 00:00:00.000000,SHN,Shoney's Inc
009673,01,2000-07-13 00:00:00.000000,2900-01-01 00:00:00.000000,3SHOY,Shoney's Inc
009699,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SIAL,Sigma-Aldrich Corp
009705,01,1986-12-14 00:00:00.000000,1989-12-28 00:00:00.000000,ALD2,Signal Cos
009705,01,1989-12-29 00:00:00.000000,1991-01-23 00:00:00.000000,SGN,Signal Cos
009705,01,1998-05-01 00:00:00.000000,1998-05-06 00:00:00.000000,SGN.,Signal Cos
009705,01,1998-05-07 00:00:00.000000,2900-01-01 00:00:00.000000,SGN.1,Signal Cos
009737,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,SIM,Simmons Co
009737,01,1991-01-24 00:00:00.000000,2008-12-31 00:00:00.000000,SIM.3,Simmons Co
009737,01,2009-01-01 00:00:00.000000,2900-01-01 00:00:00.000000,SIM.4,Simmons Co
009744,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,L.1,Sinclair Oil Corp
009746,02,1986-12-14 00:00:00.000000,1988-12-29 00:00:00.000000,SMF,Bicoastal Corp
009746,02,1988-12-30 00:00:00.000000,1989-09-28 00:00:00.000000,5573B,Bicoastal Corp
009746,02,1989-09-29 00:00:00.000000,2900-01-01 00:00:00.000000,5573C,Bicoastal Corp
009761,01,1986-12-14 00:00:00.000000,2018-06-01 00:00:00.000000,SKY,Skyline Corp
009761,01,2018-06-02 00:00:00.000000,2900-01-01 00:00:00.000000,SKY.1,Skyline Corp
009766,02,1986-12-14 00:00:00.000000,1989-12-13 00:00:00.000000,SGI,Slattery Group Inc
009766,02,1989-12-14 00:00:00.000000,1990-07-04 00:00:00.000000,SGIB,Slattery Group Inc
009766,02,1990-07-05 00:00:00.000000,1991-10-24 00:00:00.000000,6641B,Slattery Group Inc
009766,02,1991-10-25 00:00:00.000000,2900-01-01 00:00:00.000000,3SGIB,Slattery Group Inc
009771,02,1986-12-14 00:00:00.000000,1991-01-23 00:00:00.000000,SMC.A,A. O. Smith Corp
009771,02,1991-01-24 00:00:00.000000,1993-02-07 00:00:00.000000,SMC.B,A. O. Smith Corp
009771,02,1993-02-08 00:00:00.000000,1995-04-13 00:00:00.000000,SMC,A. O. Smith Corp
009771,02,1995-04-14 00:00:00.000000,2900-01-01 00:00:00.000000,AOS,A. O. Smith Corp
009772,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SII,Smith International Inc.
009775,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SKB,Smithkline Beckman Corp
009777,01,1986-12-14 00:00:00.000000,1991-09-12 00:00:00.000000,SJM,J.M. Smucker Co (The)
009777,01,1991-09-13 00:00:00.000000,2000-08-29 00:00:00.000000,SJM.A,J.M. Smucker Co (The)
009777,01,2000-08-30 00:00:00.000000,2002-06-02 00:00:00.000000,SJM,J.M. Smucker Co (The)
009777,01,2002-06-03 00:00:00.000000,2002-06-06 00:00:00.000000,SJM.1,J.M. Smucker Co (The)
009777,01,2002-06-07 00:00:00.000000,2900-01-01 00:00:00.000000,SJM,J.M. Smucker Co (The)
009778,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SNA,Snap-On Inc
009783,01,1986-12-14 00:00:00.000000,1992-08-31 00:00:00.000000,SOCI,KeyCorp
009783,01,1992-09-01 00:00:00.000000,1994-03-06 00:00:00.000000,SCY,KeyCorp
009783,01,1994-03-07 00:00:00.000000,2900-01-01 00:00:00.000000,KEY,KeyCorp
009810,01,1986-12-14 00:00:00.000000,2002-05-16 00:00:00.000000,SNT,Sonat Inc
009810,01,2002-05-17 00:00:00.000000,2008-12-31 00:00:00.000000,SNT.,Sonat Inc
009810,01,2009-01-01 00:00:00.000000,2900-01-01 00:00:00.000000,SNT.1,Sonat Inc
009812,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SNSTA,Sonesta International Hotels Corp
009819,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SOO,Soo Line Corp
009846,01,1986-12-14 00:00:00.000000,1996-02-06 00:00:00.000000,SCE,Edison International
009846,01,1996-02-07 00:00:00.000000,2900-01-01 00:00:00.000000,EIX,Edison International
009850,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SO,Southern Co (The)
009864,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,NSC1,Norfolk Southern Railway Co
009872,02,1986-12-14 00:00:00.000000,1988-04-28 00:00:00.000000,SLC,7-Eleven Inc
009872,02,1988-04-29 00:00:00.000000,1989-09-28 00:00:00.000000,4932B,7-Eleven Inc
009872,02,1989-09-29 00:00:00.000000,1991-03-21 00:00:00.000000,4932C,7-Eleven Inc
009872,02,1991-03-22 00:00:00.000000,1995-05-18 00:00:00.000000,SLCMC,7-Eleven Inc
009872,02,1995-05-19 00:00:00.000000,1999-05-02 00:00:00.000000,SLCM,7-Eleven Inc
009872,02,1999-05-03 00:00:00.000000,2000-04-30 00:00:00.000000,SVEV,7-Eleven Inc
009872,02,2000-05-01 00:00:00.000000,2000-05-29 00:00:00.000000,SVEVD,7-Eleven Inc
009872,02,2000-05-30 00:00:00.000000,2000-07-06 00:00:00.000000,SVEV,7-Eleven Inc
009872,02,2000-07-07 00:00:00.000000,2007-01-02 00:00:00.000000,SE,7-Eleven Inc
009872,02,2007-01-03 00:00:00.000000,2900-01-01 00:00:00.000000,SE.3,7-Eleven Inc
009880,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SOTR,SouthTrust Corp
009882,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,LUV,Southwest Airlines Co.
009899,01,1986-12-14 00:00:00.000000,2005-11-30 00:00:00.000000,SBC,AT&T Inc
009899,01,2005-12-01 00:00:00.000000,2900-01-01 00:00:00.000000,T,AT&T Inc
009904,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SWN,Southwestern Energy Co
009911,01,1986-12-14 00:00:00.000000,1988-09-14 00:00:00.000000,SOVN,C & S Sovran Corp
009911,01,1988-09-15 00:00:00.000000,1990-09-04 00:00:00.000000,SOV,C & S Sovran Corp
009911,01,1990-09-05 00:00:00.000000,1992-12-10 00:00:00.000000,CVN,C & S Sovran Corp
009911,01,1992-12-11 00:00:00.000000,2007-12-20 00:00:00.000000,CVN.2,C & S Sovran Corp
009911,01,2007-12-21 00:00:00.000000,2900-01-01 00:00:00.000000,CVN.3,C & S Sovran Corp
009947,01,1987-04-30 00:00:00.000000,1987-05-30 00:00:00.000000,SY,Sperry Corp
009947,01,1987-05-31 00:00:00.000000,1991-01-23 00:00:00.000000,SY.,Sperry Corp
009947,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SY.2,Sperry Corp
009963,01,1986-12-14 00:00:00.000000,2001-01-08 00:00:00.000000,SMI,Springs Industries
009963,01,2001-01-09 00:00:00.000000,2001-01-21 00:00:00.000000,SMI.A,Springs Industries
009963,01,2001-01-22 00:00:00.000000,2004-02-12 00:00:00.000000,SMI,Springs Industries
009963,01,2004-02-13 00:00:00.000000,2004-06-23 00:00:00.000000,SMI.,Springs Industries
009963,01,2004-06-24 00:00:00.000000,2900-01-01 00:00:00.000000,SMI.1,Springs Industries
009965,01,1986-12-14 00:00:00.000000,1996-06-20 00:00:00.000000,SQD,Square D Co
009965,01,1996-06-21 00:00:00.000000,2008-12-04 00:00:00.000000,SQD.,Square D Co
009965,01,2008-12-05 00:00:00.000000,2900-01-01 00:00:00.000000,SQD.1,Square D Co
009967,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SQB,Squibb Corp
009977,01,1986-12-14 00:00:00.000000,1991-01-23 00:00:00.000000,STA,Staley Continental Inc
009977,01,1991-01-24 00:00:00.000000,2900-01-01 00:00:00.000000,STA.1,Staley Continental Inc
010001,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SRD,Standard Oil Co
010003,01,1988-09-08 00:00:00.000000,1989-08-24 00:00:00.000000,SPK,Standard Packaging Corp
010003,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SPK.1,Standard Packaging Corp
010016,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SWK,Stanley Black & Decker Inc
010017,01,1988-09-08 00:00:00.000000,1991-01-23 00:00:00.000000,SRY,Stanray Corp
010017,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SRY.,Stanray Corp
010035,01,1986-12-14 00:00:00.000000,1995-02-09 00:00:00.000000,STBK,State Street Corp
010035,01,1995-02-10 00:00:00.000000,2900-01-01 00:00:00.000000,STT,State Street Corp
010039,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,STF,Stauffer Chemical Co
010039,01,1998-05-01 00:00:00.000000,1998-05-06 00:00:00.000000,STF.,Stauffer Chemical Co
010039,01,1998-05-07 00:00:00.000000,2004-08-25 00:00:00.000000,STF,Stauffer Chemical Co
010039,01,2004-08-26 00:00:00.000000,2900-01-01 00:00:00.000000,STF.,Stauffer Chemical Co
010066,01,1986-12-14 00:00:00.000000,1991-01-23 00:00:00.000000,STY,Sterling Drug Inc
010066,01,1991-01-24 00:00:00.000000,2900-01-01 00:00:00.000000,STY.1,Sterling Drug Inc
010082,01,1986-12-14 00:00:00.000000,1988-06-22 00:00:00.000000,STN,Stevens (J.P.) & Co
010082,01,1988-06-23 00:00:00.000000,2900-01-01 00:00:00.000000,WPM1,Stevens (J.P.) & Co
010091,01,1987-04-30 00:00:00.000000,1988-10-30 00:00:00.000000,SVC,Stokely Van Camp Inc
010091,01,1988-10-31 00:00:00.000000,2900-01-01 00:00:00.000000,OAT1,Stokely Van Camp Inc
010093,01,1986-12-14 00:00:00.000000,1999-09-23 00:00:00.000000,STO,Stone Container Corp
010093,01,1999-09-24 00:00:00.000000,2003-12-18 00:00:00.000000,STO.,Stone Container Corp
010093,01,2003-12-19 00:00:00.000000,2900-01-01 00:00:00.000000,STO.3,Stone Container Corp
010096,01,1986-12-14 00:00:00.000000,1995-11-26 00:00:00.000000,SEQ,Public Storage
010096,01,1995-11-27 00:00:00.000000,2900-01-01 00:00:00.000000,PSA,Public Storage
010097,02,1986-12-14 00:00:00.000000,1987-08-30 00:00:00.000000,QSTK,Storage Technology Corp
010097,02,1987-08-31 00:00:00.000000,2006-03-23 00:00:00.000000,STK,Storage Technology Corp
010097,02,2006-03-24 00:00:00.000000,2009-11-23 00:00:00.000000,STK.,Storage Technology Corp
010097,02,2009-11-24 00:00:00.000000,2900-01-01 00:00:00.000000,STK.1,Storage Technology Corp
010109,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SRR,Stride Rite Corp (The)
010115,01,1986-12-14 00:00:00.000000,1997-07-24 00:00:00.000000,STRY,Stryker Corp
010115,01,1997-07-25 00:00:00.000000,2900-01-01 00:00:00.000000,SYK,Stryker Corp
010120,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,SKW,Studebaker-Worthington Inc
010120,01,1998-05-01 00:00:00.000000,1998-05-07 00:00:00.000000,SKW.,Studebaker-Worthington Inc
010120,01,1998-05-08 00:00:00.000000,2900-01-01 00:00:00.000000,SKW,Studebaker-Worthington Inc
010121,04,1992-08-06 00:00:00.000000,2014-04-30 00:00:00.000000,SLM,Navient Corp
010121,04,2014-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,NAVI,Navient Corp
010156,01,1986-12-14 00:00:00.000000,2014-10-26 00:00:00.000000,SUN,Sunoco Inc.
010156,01,2014-10-27 00:00:00.000000,2900-01-01 00:00:00.000000,SUN.1,Sunoco Inc.
010160,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,AG1,Sunbeam Corp
010187,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,STI,SunTrust Banks Inc.
010190,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SVU,SUPERVALU INC.
010197,01,1987-04-30 00:00:00.000000,1991-01-23 00:00:00.000000,SOC,Superior Oil Co
010197,01,1998-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,SOC.3,Superior Oil Co
010199,02,1986-12-14 00:00:00.000000,1987-10-30 00:00:00.000000,SGL,Supermarkets General Holding
010199,02,1987-10-31 00:00:00.000000,2900-01-01 00:00:00.000000,SGL.2,Supermarkets General Holding
010232,01,1986-12-14 00:00:00.000000,1988-02-27 00:00:00.000000,SMBL,Symbol Technologies Inc.
010232,01,1988-02-28 00:00:00.000000,2008-09-08 00:00:00.000000,SBL,Symbol Technologies Inc.
010232,01,2008-09-09 00:00:00.000000,2008-12-31 00:00:00.000000,SBL.1,Symbol Technologies Inc.
010232,01,2009-01-01 00:00:00.000000,2900-01-01 00:00:00.000000,SBL.2,Symbol Technologies Inc.
010243,01,1986-12-14 00:00:00.000000,1999-12-21 00:00:00.000000,SYN,Syntex Corp
010243,01,1999-12-22 00:00:00.000000,2900-01-01 00:00:00.000000,SYN.1,Syntex Corp
010247,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,SYY,Sysco Corp
010277,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,TE,TECO Energy Inc.
010301,01,1986-12-14 00:00:00.000000,2003-11-19 00:00:00.000000,TRW,TRW Inc
010301,01,2003-11-20 00:00:00.000000,2900-01-01 00:00:00.000000,TRW.1,TRW Inc
010320,01,1986-12-14 00:00:00.000000,1991-01-23 00:00:00.000000,TFB,Taft Broadcasting Co
010320,01,1991-01-24 00:00:00.000000,2900-01-01 00:00:00.000000,TFB.,Taft Broadcasting Co
010329,01,1986-12-14 00:00:00.000000,1987-04-29 00:00:00.000000,TNDM,Tandem Computers Inc
010329,01,1987-04-30 00:00:00.000000,1998-05-07 00:00:00.000000,TDM,Tandem Computers Inc
010329,01,1998-05-08 00:00:00.000000,1998-06-24 00:00:00.000000,TDM.,Tandem Computers Inc
010329,01,1998-06-25 00:00:00.000000,2002-09-25 00:00:00.000000,TDM,Tandem Computers Inc
010329,01,2002-09-26 00:00:00.000000,2900-01-01 00:00:00.000000,TDM.,Tandem Computers Inc
010332,01,1986-12-14 00:00:00.000000,2000-05-30 00:00:00.000000,TAN,RS Legacy Corp
010332,01,2000-05-31 00:00:00.000000,2015-02-02 00:00:00.000000,RSH,RS Legacy Corp
010332,01,2015-02-03 00:00:00.000000,2015-02-08 00:00:00.000000,RSHC,RS Legacy Corp
010332,01,2015-02-09 00:00:00.000000,2900-01-01 00:00:00.000000,RSHCQ,RS Legacy Corp
010391,01,1986-12-14 00:00:00.000000,2008-12-31 00:00:00.000000,TEK,Tektronix Inc.
010391,01,2009-01-01 00:00:00.000000,2009-04-26 00:00:00.000000,TEK.,Tektronix Inc.
010391,01,2009-04-27 00:00:00.000000,2900-01-01 00:00:00.000000,TEK.1,Tektronix Inc.
010393,01,1986-12-14 00:00:00.000000,2900-01-01 00:00:00.000000,TCOMA,Tele-Communications Inc TCI Group
010405,01,1986-12-14 00:00:00.000000,1996-08-18 00:00:00.000000,TDY,Allegheny Technologies Inc
010405,01,1996-08-19 00:00:00.000000,1999-11-30 00:00:00.000000,ALT,Allegheny Technologies Inc
010405,01,1999-12-01 00:00:00.000000,2900-01-01 00:00:00.000000,ATI,Allegheny Technologies Inc
